instance_file,n_items,capacity,total_weight,total_value,feasible,inference_time_ms,selected_items
instance_0797.npz,100,735,735,911,1,2.5522999931126833,"[0, 4, 12, 15, 17, 19, 21, 22, 28, 33, 37, 42, 65, 71]"
instance_0798.npz,93,430,430,553,1,1.1842000239994377,"[5, 11, 31, 34, 37, 52, 62]"
instance_0799.npz,123,308,308,396,1,0.972700014244765,"[9, 15, 43, 63, 87, 90]"
instance_0800.npz,162,546,546,698,1,2.722300007008016,"[17, 18, 29, 31, 46, 85, 93, 99, 119]"
instance_0801.npz,194,306,306,392,1,1.534599985461682,"[8, 41, 46, 105, 107]"
instance_0802.npz,196,664,664,849,1,4.1939999791793525,"[8, 67, 70, 107, 110, 138, 173, 177, 195]"
instance_0803.npz,83,423,423,533,1,1.0785999766085297,"[2, 3, 26, 36, 40, 51, 52, 60]"
instance_0804.npz,93,605,605,743,1,1.845400023739785,"[0, 7, 10, 11, 17, 18, 20, 23, 26, 32, 40, 46, 67, 71]"
instance_0805.npz,110,271,271,346,1,0.7619999814778566,"[47, 65, 76, 79, 80]"
instance_0806.npz,122,510,510,635,1,2.003000001423061,"[20, 22, 38, 47, 59, 71, 72, 94, 101, 102, 106, 111, 116, 119]"
instance_0807.npz,86,286,286,358,1,0.6633999873884022,"[10, 28, 43, 85]"
instance_0808.npz,88,682,682,844,1,2.586000016890466,"[13, 25, 30, 45, 50, 62, 63, 66, 69, 72, 75, 78]"
instance_0809.npz,164,557,557,706,1,3.0712000152561814,"[5, 15, 21, 37, 54, 58, 98, 121, 137]"
instance_0810.npz,100,734,734,920,1,2.658600016729906,"[0, 2, 4, 7, 21, 25, 38, 41, 49, 58, 67, 74, 97]"
instance_0811.npz,174,563,563,713,1,2.957999997306615,"[0, 4, 5, 44, 46, 54, 88, 98, 116, 160, 169]"
instance_0812.npz,189,441,441,563,1,2.575299993623048,"[16, 19, 76, 108, 140, 145, 174]"
instance_0813.npz,118,649,649,826,1,2.6018999924417585,"[4, 19, 21, 31, 34, 44, 52, 58, 63, 66, 75, 78]"
instance_0814.npz,103,282,282,358,1,0.7610000029671937,"[29, 58, 66, 68, 99]"
instance_0815.npz,187,460,460,584,1,2.7873000071849674,"[12, 25, 32, 43, 63, 64, 73, 87, 99, 112, 118]"
instance_0816.npz,87,361,361,459,1,0.9268999856431037,"[16, 17, 30, 38, 63]"
instance_0817.npz,119,770,770,973,1,3.4153999877162278,"[4, 16, 21, 23, 26, 49, 50, 52, 60, 79, 89, 112, 115]"
instance_0818.npz,189,455,455,584,1,2.585499983979389,"[69, 79, 97, 124, 126, 145, 150]"
instance_0819.npz,145,403,403,514,1,1.6814999980852008,"[6, 20, 25, 35, 43, 45, 60, 66]"
instance_0820.npz,131,438,438,555,1,1.7300999897997826,"[41, 59, 60, 74, 77, 109, 117]"
instance_0821.npz,169,478,478,606,1,2.5440999888814986,"[30, 52, 72, 110, 118, 126, 129, 140]"
instance_0822.npz,182,423,423,541,1,2.2333000088110566,"[19, 24, 30, 52, 53, 71, 82, 150, 153]"
instance_0823.npz,133,542,542,691,1,2.3453999892808497,"[1, 18, 43, 87, 89, 96, 100]"
instance_0824.npz,120,471,471,603,1,1.7606000183150172,"[1, 27, 48, 62, 77, 87, 107]"
instance_0825.npz,99,610,610,779,1,2.0266000065021217,"[6, 13, 15, 25, 34, 38, 70, 82, 92]"
instance_0826.npz,187,213,213,273,1,0.9104000055231154,"[15, 31, 113, 138]"
instance_0827.npz,190,458,458,586,1,2.888499991968274,"[75, 76, 79, 94, 95, 146, 151]"
instance_0828.npz,129,736,736,927,1,3.2069000008050352,"[1, 7, 8, 15, 21, 23, 48, 55, 57, 66, 96, 97, 120]"
instance_0829.npz,100,462,462,588,1,1.3696000096388161,"[8, 17, 20, 22, 34, 60, 79]"
instance_0830.npz,192,670,670,857,1,4.287899995688349,"[35, 39, 54, 88, 92, 108, 109, 116, 125, 157, 190]"
instance_0831.npz,162,799,799,1016,1,4.354499978944659,"[6, 22, 49, 55, 86, 87, 104, 126, 127, 133, 134, 135]"
instance_0832.npz,104,511,511,645,1,1.7965000006370246,"[6, 22, 23, 27, 30, 43, 89, 93, 95, 99]"
instance_0833.npz,138,607,607,769,1,2.796499989926815,"[2, 22, 23, 44, 53, 61, 63, 68, 92, 93, 98]"
instance_0834.npz,114,364,364,460,1,1.1817999766208231,"[5, 19, 29, 51, 53, 61, 92]"
instance_0835.npz,200,659,659,833,1,4.354600008809939,"[11, 25, 30, 44, 58, 64, 69, 135, 141, 146, 188]"
instance_0836.npz,92,453,453,568,1,1.3052999856881797,"[15, 21, 52, 58, 60, 65, 71, 72, 82]"
instance_0837.npz,151,339,339,433,1,1.3411000254563987,"[6, 37, 50, 106, 110, 134]"
instance_0838.npz,168,559,559,710,1,2.9998999962117523,"[2, 54, 102, 118, 121, 125, 127, 141, 161]"
instance_0839.npz,148,499,499,636,1,2.2518000041600317,"[14, 33, 62, 69, 83, 94, 122, 138, 147]"
instance_0840.npz,194,636,636,810,1,4.061899991938844,"[3, 21, 30, 39, 70, 81, 90, 102, 109, 114]"
instance_0841.npz,111,384,384,490,1,1.2003000010736287,"[5, 23, 36, 40, 47, 55]"
instance_0842.npz,161,584,584,741,1,3.0528000206686556,"[4, 21, 43, 60, 76, 98, 104, 147, 151, 155]"
instance_0843.npz,113,254,254,324,1,0.7180999964475632,"[7, 12, 67, 79, 88, 90, 109]"
instance_0844.npz,103,432,432,555,1,1.2990000250283629,"[39, 43, 66, 70, 72, 96]"
instance_0845.npz,128,694,694,862,1,2.9326000076252967,"[2, 3, 7, 19, 25, 30, 36, 47, 66, 78, 80, 86, 92, 99, 102]"
instance_0846.npz,150,288,288,369,1,1.0762999881990254,"[13, 23, 87, 118, 130]"
instance_0847.npz,137,529,529,674,1,2.303599991137162,"[15, 20, 22, 27, 40, 61, 76, 92, 99, 121]"
instance_0848.npz,135,295,295,375,1,1.0215999791398644,"[20, 29, 33, 49, 61]"
instance_0849.npz,183,356,356,457,1,2.0164000161457807,"[8, 25, 97, 108, 112, 174]"
instance_0850.npz,111,559,559,682,1,2.092200011247769,"[10, 19, 21, 30, 31, 58, 62, 72, 78, 81, 84, 86]"
instance_0851.npz,116,450,450,574,1,1.5681000077165663,"[9, 32, 35, 69, 70, 76, 105]"
instance_0852.npz,135,683,683,860,1,3.4257000079378486,"[14, 45, 64, 68, 70, 78, 79, 91, 92, 100, 123, 126, 131]"
instance_0853.npz,185,462,462,593,1,2.48170000850223,"[27, 28, 31, 45, 65, 86, 138, 139]"
instance_0854.npz,103,668,668,830,1,2.380199992330745,"[3, 9, 23, 24, 37, 49, 53, 57, 71, 80, 81, 94]"
instance_0855.npz,188,368,368,468,1,1.8973999831359833,"[16, 27, 40, 70, 87, 135, 151]"
instance_0856.npz,95,609,609,764,1,1.9302000000607222,"[9, 11, 20, 22, 28, 37, 50, 60, 74, 85]"
instance_0857.npz,179,271,271,346,1,1.197600009618327,"[34, 35, 48, 61, 87]"
instance_0858.npz,117,708,708,867,1,3.0257999897003174,"[21, 22, 29, 34, 35, 39, 42, 55, 59, 65, 67, 81, 86, 101, 110]"
instance_0859.npz,188,358,358,455,1,1.8930999794974923,"[76, 90, 146, 161, 172]"
instance_0860.npz,80,616,616,770,1,1.7234999977517873,"[2, 9, 16, 27, 31, 43, 51, 53, 60, 61, 77]"
instance_0861.npz,175,266,266,340,1,1.193600008264184,"[20, 32, 40, 73, 149]"
instance_0862.npz,194,695,695,876,1,4.355999990366399,"[14, 20, 37, 42, 45, 57, 106, 131, 138, 159, 169, 171, 178]"
instance_0863.npz,150,506,506,647,1,2.463200013153255,"[16, 21, 26, 30, 42, 54, 78, 79, 117]"
instance_0864.npz,108,392,392,499,1,1.2583000061567873,"[21, 28, 35, 68, 86, 87, 97]"
instance_0865.npz,129,753,753,959,1,3.2627999898977578,"[5, 10, 19, 21, 27, 31, 33, 55, 56, 62, 67, 70, 72]"
instance_0866.npz,91,580,580,718,1,1.763499982189387,"[2, 5, 12, 13, 56, 57, 74, 76, 89]"
instance_0867.npz,117,404,404,517,1,1.3909999979659915,"[12, 34, 51, 65, 80, 82, 105, 115]"
instance_0868.npz,157,610,610,766,1,3.1407000205945224,"[20, 26, 54, 66, 71, 93, 96, 97, 98, 113, 143]"
instance_0869.npz,177,704,704,891,1,4.297999985283241,"[7, 16, 36, 39, 74, 87, 106, 109, 140, 163, 165]"
instance_0870.npz,159,362,362,464,1,1.552900008391589,"[0, 22, 29, 38, 52, 61, 67]"
instance_0871.npz,161,391,391,496,1,1.7694999987725168,"[3, 5, 86, 89, 100, 126, 128]"
instance_0872.npz,121,259,259,332,1,0.8006999851204455,"[40, 44, 62, 78, 92, 100]"
instance_0873.npz,149,410,410,523,1,1.826499996241182,"[4, 9, 13, 38, 41, 64, 79, 116, 127, 128, 146]"
instance_0874.npz,157,206,206,263,1,0.7658000104129314,"[37, 41, 61, 82, 99]"
instance_0875.npz,199,652,652,832,1,4.20029999804683,"[11, 28, 48, 64, 77, 90, 92, 103, 118, 127, 177, 185]"
instance_0876.npz,106,412,412,524,1,1.3004000065848231,"[2, 6, 24, 27, 42, 49, 74, 77, 90]"
instance_0877.npz,105,213,213,272,1,0.5295999872032553,"[15, 44, 59, 95]"
instance_0878.npz,117,277,277,356,1,0.832499994430691,"[4, 72, 104]"
instance_0879.npz,96,360,360,452,1,0.9744999988470227,"[5, 19, 46, 61, 63, 81]"
instance_0880.npz,144,663,663,842,1,3.131499979645014,"[5, 13, 21, 24, 37, 50, 54, 80, 112, 120, 121, 128, 141]"
instance_0881.npz,102,653,653,811,1,2.284899994265288,"[1, 5, 14, 17, 18, 19, 27, 37, 46, 49, 64, 73, 83, 85, 89, 90, 99]"
instance_0882.npz,145,413,413,520,1,1.8841999990399927,"[39, 43, 50, 62, 66, 76, 87, 93, 123, 139, 141]"
instance_0883.npz,94,613,613,777,1,1.8820000113919377,"[17, 24, 27, 36, 37, 40, 43, 51, 61, 70]"
instance_0884.npz,89,279,279,354,1,0.672499998472631,"[2, 9, 25, 38, 63, 85]"
instance_0885.npz,85,317,317,399,1,0.7442999922204763,"[32, 37, 38, 56, 57, 63, 79]"
instance_0886.npz,85,407,407,512,1,1.0784000041894615,"[6, 9, 11, 13, 21, 40, 50, 52, 58]"
instance_0887.npz,104,281,281,359,1,0.756800000090152,"[1, 9, 50, 68]"
instance_0888.npz,195,213,213,272,1,0.9642000077292323,"[9, 26, 27, 85]"
instance_0889.npz,149,565,565,711,1,2.7350999880582094,"[0, 12, 13, 17, 18, 25, 28, 50, 75, 131, 134, 137, 143]"
instance_0890.npz,125,708,708,898,1,3.2276999845635146,"[3, 7, 45, 46, 68, 74, 76, 78, 90, 105, 108, 113, 115, 122]"
instance_0891.npz,185,745,745,941,1,4.526100005023181,"[1, 2, 4, 7, 9, 23, 24, 25, 31, 55, 110, 160, 169, 174, 179, 181]"
instance_0892.npz,183,239,239,305,1,1.0734999959822744,"[12, 38, 60, 87]"
instance_0893.npz,170,606,606,775,1,3.2380000047851354,"[1, 6, 22, 30, 39, 72, 82, 90, 119, 158]"
instance_0894.npz,196,715,715,910,1,4.578499996569008,"[64, 78, 82, 86, 89, 93, 100, 139, 142, 146, 152, 166]"
instance_0895.npz,93,403,403,510,1,1.1454999912530184,"[7, 9, 10, 17, 31, 40, 45, 80]"
instance_0896.npz,86,455,455,563,1,1.2365999864414334,"[0, 12, 14, 38, 51, 54, 55, 65, 73]"
instance_0897.npz,91,294,294,373,1,0.7326000195462257,"[8, 35, 56, 68, 70, 76, 78, 87]"
instance_0898.npz,176,509,509,646,1,2.720499993301928,"[1, 14, 19, 37, 57, 68, 94, 122, 137, 154]"
instance_0899.npz,140,553,553,710,1,2.4339999945368618,"[13, 17, 21, 30, 48, 51, 76, 88, 99]"
instance_0900.npz,154,797,797,1010,1,4.122699989238754,"[9, 15, 31, 37, 44, 64, 76, 77, 96, 97, 109, 145, 149]"
instance_0901.npz,136,604,604,772,1,2.7821999974548817,"[7, 11, 41, 68, 69, 78, 81, 85, 100, 113, 121, 126]"
instance_0902.npz,142,458,457,581,1,2.0129000185988843,"[5, 19, 40, 67, 99, 113, 116]"
instance_0903.npz,135,502,502,642,1,2.3395000025629997,"[8, 17, 53, 78, 89, 117, 123, 131]"
instance_0904.npz,123,465,465,596,1,1.7385999963153154,"[16, 39, 45, 57, 62, 97, 117]"
instance_0905.npz,81,754,754,905,1,2.2492000134661794,"[0, 1, 16, 20, 21, 25, 28, 30, 31, 39, 43, 49, 50, 51, 58, 63, 67, 69, 71, 76]"
instance_0906.npz,198,705,705,895,1,4.6990999835543334,"[11, 31, 43, 45, 46, 76, 82, 93, 110, 122, 133, 167, 187, 193]"
instance_0907.npz,182,337,337,431,1,1.698700012639165,"[25, 28, 54, 82, 90, 124]"
instance_0908.npz,90,526,526,666,1,1.59119997988455,"[2, 8, 20, 23, 25, 32, 67, 70, 75, 81]"
instance_0909.npz,111,762,762,975,1,2.882300002966076,"[3, 12, 35, 37, 41, 55, 64, 78, 97, 100]"
instance_0910.npz,195,671,671,839,1,4.268399992724881,"[8, 26, 39, 41, 54, 61, 86, 131, 145, 152, 159, 161, 190, 193]"
instance_0911.npz,128,505,505,641,1,2.0810000132769346,"[23, 40, 45, 60, 80, 85, 96, 98, 112]"
instance_0912.npz,86,601,601,758,1,1.7698000010568649,"[5, 15, 17, 20, 30, 31, 38, 41, 52, 63]"
instance_0913.npz,197,280,280,361,1,1.4123999862931669,"[2, 8, 134, 152, 154]"
instance_0914.npz,110,346,346,439,1,1.072199986083433,"[25, 36, 52, 92, 102, 103]"
instance_0915.npz,108,662,662,832,1,2.400500001385808,"[2, 19, 28, 33, 50, 58, 62, 63, 81, 83, 95]"
instance_0916.npz,189,529,529,674,1,3.0556000128854066,"[7, 9, 17, 18, 22, 47, 73, 98, 106, 120]"
instance_0917.npz,161,651,651,826,1,3.3851999905891716,"[6, 50, 54, 58, 81, 84, 89, 99, 108, 124, 125, 131, 146]"
instance_0918.npz,84,544,544,685,1,1.487100002123043,"[0, 15, 31, 34, 36, 43, 78, 80]"
instance_0919.npz,106,479,479,605,1,1.5578999882563949,"[11, 17, 23, 44, 45, 49, 62, 85, 97]"
instance_0920.npz,160,578,578,736,1,2.825000003213063,"[5, 16, 28, 31, 33, 43, 52, 111, 125, 134, 148]"
instance_0921.npz,123,402,402,510,1,1.4242999895941466,"[41, 42, 77, 84, 96, 116]"
instance_0922.npz,152,237,237,304,1,0.9008999913930893,"[31, 62, 93, 142]"
instance_0923.npz,168,532,532,677,1,2.7253000007476658,"[0, 12, 14, 37, 74, 75, 117, 142, 166]"
instance_0924.npz,188,296,296,378,1,1.4237999857869,"[8, 12, 24, 41, 80, 143]"
instance_0925.npz,197,532,532,672,1,3.1389000068884343,"[38, 44, 65, 70, 71, 90, 157, 166, 187, 192]"
instance_0926.npz,97,632,632,803,1,2.0075999782420695,"[4, 8, 21, 32, 47, 52, 55, 58, 59, 96]"
instance_0927.npz,154,486,486,616,1,2.2047999955248088,"[6, 9, 11, 36, 38, 45, 71, 84, 135]"
instance_0928.npz,86,619,619,756,1,1.7544000002089888,"[2, 19, 22, 32, 47, 51, 53, 64, 81]"
instance_0929.npz,139,495,495,628,1,2.0920000097248703,"[3, 8, 48, 65, 72, 99, 115, 127]"
instance_0930.npz,113,363,363,459,1,1.1650999949779361,"[7, 11, 20, 44, 87, 100, 101, 103]"
instance_0931.npz,99,274,274,350,1,0.6968000088818371,"[16, 29, 49, 80]"
instance_0932.npz,90,486,486,613,1,1.372700004139915,"[1, 8, 16, 19, 34, 35, 49, 64, 65, 74, 77]"
instance_0933.npz,160,574,574,728,1,2.8546999965328723,"[13, 19, 25, 30, 65, 69, 89, 97, 102, 121, 124, 152]"
instance_0934.npz,83,201,201,251,1,0.39409997407346964,"[24, 26, 65, 70]"
instance_0935.npz,140,795,795,1001,1,3.8434999878518283,"[1, 12, 25, 31, 33, 34, 37, 86, 97, 105, 123, 130, 134, 136]"
instance_0936.npz,94,500,500,614,1,1.5196999884210527,"[1, 12, 22, 36, 43, 50, 70, 72, 74, 77]"
instance_0937.npz,80,257,257,322,1,0.537499989150092,"[0, 12, 60, 62, 77]"
instance_0938.npz,191,699,699,891,1,4.300199972931296,"[1, 6, 24, 31, 39, 47, 58, 66, 78, 114]"
instance_0939.npz,119,714,714,896,1,3.050800005439669,"[6, 11, 28, 38, 50, 55, 66, 72, 74, 78, 98, 108, 115]"
instance_0940.npz,192,295,295,380,1,1.4304000069387257,"[1, 34, 69, 76, 89, 179, 183]"
instance_0941.npz,180,558,558,709,1,3.1851000094320625,"[39, 60, 73, 88, 93, 114, 128, 155]"
instance_0942.npz,144,467,467,593,1,1.9628000154625624,"[19, 20, 41, 46, 50, 72, 95, 117, 118]"
instance_0943.npz,147,212,212,273,1,0.753700005589053,"[80, 95, 115]"
instance_0944.npz,88,533,533,671,1,1.5048000204842538,"[1, 19, 24, 27, 32, 54, 55, 56, 58, 63, 81]"
instance_0945.npz,200,683,683,874,1,4.501199990045279,"[14, 22, 47, 112, 147, 149, 156, 160, 161, 172, 193, 195]"
instance_0946.npz,86,341,341,428,1,0.8338000043295324,"[20, 25, 41, 45, 59, 62, 65]"
instance_0947.npz,89,518,518,643,1,1.4755000011064112,"[3, 12, 21, 27, 35, 43, 62, 63, 65, 75, 82, 84]"
instance_0948.npz,145,250,250,319,1,0.8488000021316111,"[1, 2, 17, 20, 37]"
instance_0949.npz,101,708,708,882,1,2.6222000014968216,"[1, 30, 45, 46, 50, 51, 60, 61, 66, 79, 80, 90, 92, 95, 99]"
instance_0950.npz,131,742,742,913,1,3.336099995067343,"[51, 56, 66, 68, 72, 78, 82, 84, 95, 101, 103, 107, 111, 113, 119]"
instance_0951.npz,195,682,682,873,1,4.318399995099753,"[16, 23, 29, 32, 33, 52, 60, 67, 85, 102]"
instance_0952.npz,148,671,671,854,1,3.302800003439188,"[4, 5, 8, 24, 26, 27, 46, 92, 116, 118, 124, 129]"
instance_0953.npz,123,359,359,459,1,1.253900001756847,"[32, 40, 47, 77, 108]"
instance_0954.npz,84,422,422,533,1,1.0537999914959073,"[1, 9, 20, 21, 33, 37, 40, 42, 44, 79]"
instance_0955.npz,83,433,433,541,1,1.0730000212788582,"[2, 10, 12, 14, 40, 41, 43, 76]"
instance_0956.npz,130,393,393,501,1,1.4427999849431217,"[21, 25, 43, 46, 75, 82, 96, 110]"
instance_0957.npz,155,470,470,599,1,2.1437999967020005,"[9, 34, 58, 66, 81, 120, 153]"
instance_0958.npz,165,297,297,381,1,1.2795999937225133,"[56, 77, 83, 93, 124]"
instance_0959.npz,185,723,723,912,1,4.39439999172464,"[3, 37, 51, 85, 92, 97, 98, 106, 112, 124, 133, 135, 145]"
instance_0960.npz,182,440,440,562,1,2.338399994187057,"[20, 78, 79, 81, 147, 170]"
instance_0961.npz,193,697,697,886,1,4.46999998530373,"[2, 15, 17, 36, 55, 59, 69, 71, 74, 87, 93, 130, 140, 169]"
instance_0962.npz,122,759,759,951,1,3.256399999372661,"[2, 18, 22, 23, 25, 28, 45, 63, 65, 73, 74, 92, 102, 117]"
instance_0963.npz,98,613,613,770,1,2.0610000065062195,"[0, 1, 17, 18, 28, 32, 33, 34, 39, 40, 44, 51, 58, 87]"
instance_0964.npz,117,602,602,763,1,2.588899980764836,"[8, 15, 24, 39, 48, 53, 56, 59, 66, 86]"
instance_0965.npz,131,268,268,342,1,0.8835000044200569,"[15, 19, 65, 70, 71]"
instance_0966.npz,99,437,437,554,1,1.287799997953698,"[10, 12, 30, 31, 51, 59, 65, 71, 80, 92]"
instance_0967.npz,115,556,556,697,1,2.002199995331466,"[2, 20, 25, 41, 53, 69, 73, 76, 96]"
instance_0968.npz,190,769,769,979,1,4.956699995091185,"[19, 21, 37, 88, 90, 94, 95, 104, 122, 145, 150, 155, 157, 169, 175]"
instance_0969.npz,143,641,641,822,1,3.0866999877616763,"[3, 22, 29, 36, 38, 48, 101, 108, 113, 122, 136]"
instance_0970.npz,90,366,366,467,1,0.9500999876763672,"[5, 20, 30, 41, 49, 85]"
instance_0971.npz,180,655,655,841,1,3.936900000553578,"[60, 82, 86, 89, 101, 118, 150, 152, 154, 160, 161]"
instance_0972.npz,111,322,322,409,1,0.9595000010449439,"[1, 5, 39, 44, 60, 64, 78]"
instance_0973.npz,161,223,223,287,1,0.8669999951962382,"[7, 68, 84]"
instance_0974.npz,147,491,491,627,1,2.1840999834239483,"[21, 39, 50, 53, 73, 76, 78, 108, 109]"
instance_0975.npz,137,216,216,273,1,0.7182999979704618,"[12, 25, 27, 82]"
instance_0976.npz,113,282,282,357,1,0.8524000004399568,"[58, 75, 91, 96, 111]"
instance_0977.npz,113,223,223,283,1,0.5853000038769096,"[44, 52, 53, 61]"
instance_0978.npz,84,495,495,627,1,1.305399986449629,"[4, 33, 35, 37, 44, 49, 70, 76]"
instance_0979.npz,165,755,755,944,1,4.284900001948699,"[2, 8, 30, 42, 44, 62, 71, 97, 115, 121, 129, 139, 142, 159]"
instance_0980.npz,161,224,224,287,1,0.8612000092398375,"[13, 17, 18, 39, 80]"
instance_0981.npz,141,254,254,326,1,0.8707999950274825,"[11, 50, 114, 137]"
instance_0982.npz,98,753,753,945,1,2.60470001376234,"[8, 9, 10, 20, 22, 29, 32, 37, 39, 57, 65, 77, 83, 86, 91, 97]"
instance_0983.npz,134,697,697,883,1,3.1635999912396073,"[21, 29, 48, 63, 65, 82, 84, 86, 88, 100, 114]"
instance_0984.npz,83,472,472,604,1,1.1898000084329396,"[4, 13, 31, 36, 42, 43, 44, 45, 72]"
instance_0985.npz,84,293,293,377,1,0.6279000081121922,"[0, 4, 15, 27, 45]"
instance_0986.npz,98,777,777,963,1,2.6485999987926334,"[2, 11, 17, 18, 19, 20, 38, 49, 63, 68, 75, 77, 86]"
instance_0987.npz,136,253,253,324,1,0.8678000012878329,"[42, 45, 52, 73, 87]"
instance_0988.npz,179,621,621,795,1,3.756899997824803,"[14, 32, 33, 66, 75, 76, 77, 142, 170]"
instance_0989.npz,182,257,257,327,1,1.1650000233203173,"[18, 63, 81, 145, 153]"
instance_0990.npz,135,218,218,279,1,0.7210999901872128,"[25, 30, 49, 61]"
instance_0991.npz,154,265,265,338,1,1.0201999975834042,"[61, 64, 67, 80, 124]"
instance_0992.npz,199,200,200,255,1,0.8956000092439353,"[12, 29, 82, 91]"
instance_0993.npz,163,505,505,638,1,2.6040000084321946,"[42, 98, 99, 104, 111, 126, 132, 149, 154]"
instance_0994.npz,98,686,686,864,1,2.3176000104285777,"[1, 18, 25, 30, 38, 46, 47, 50, 54, 76, 93]"
instance_0995.npz,194,439,439,562,1,2.463399985572323,"[33, 44, 76, 105, 140, 149, 154]"
instance_0996.npz,116,792,792,979,1,3.1621999805793166,"[2, 5, 7, 25, 34, 42, 50, 58, 68, 70, 72, 86, 93, 95, 98, 103, 107]"
instance_0997.npz,199,640,640,803,1,4.12040000082925,"[8, 31, 65, 66, 72, 83, 95, 114, 122, 140, 141, 186]"
instance_0998.npz,200,440,440,560,1,2.4876000243239105,"[20, 25, 38, 86, 97, 98, 131, 133]"
instance_0999.npz,164,537,537,683,1,2.7754000038839877,"[4, 31, 58, 60, 81, 91, 98, 114, 128]"
